month,store_id,product_id,opening_stock,received_qty,sold_qty,closing_stock,stockout_flag
2022-02,42,61,164,310,164,310,1
2022-02,42,211,302,408,195,515,0
2022-02,42,33,180,419,180,419,1
2022-02,42,209,340,0,163,177,0
2022-02,42,88,323,0,86,237,0
2022-02,42,264,189,415,189,415,1
2022-02,42,55,198,453,162,489,0
2022-02,42,8,308,0,110,198,0
2022-02,42,218,290,467,233,524,0
2022-02,42,184,346,286,230,402,0
2022-02,42,139,306,235,187,354,0
2022-02,43,230,292,334,258,368,0
2022-02,43,130,396,0,272,124,0
2022-02,43,112,232,213,232,213,1
2022-02,43,101,301,0,179,122,0
2022-02,43,296,368,0,187,181,0
2022-02,43,290,292,242,242,292,0
2022-02,43,12,223,0,97,126,0
2022-02,43,92,340,0,181,159,0
2022-02,43,71,362,0,161,201,0
2022-02,43,208,211,276,110,377,0
2022-02,43,132,394,0,154,240,0
2022-02,43,122,247,449,247,449,1
2022-02,43,207,265,314,183,396,0
2022-02,43,142,279,210,279,210,1
2022-02,43,256,341,284,322,303,0
2022-02,43,287,348,0,171,177,0
2022-02,43,191,226,0,100,126,0
2022-02,43,156,193,238,193,238,1
2022-02,43,276,287,0,136,151,0
2022-02,43,184,233,309,233,309,1
2022-02,43,175,300,0,84,216,0
2022-02,43,213,260,0,117,143,0
2022-02,43,56,251,413,237,427,0
2022-02,43,177,286,435,286,435,1
2022-02,43,225,223,304,223,304,1
2022-02,43,150,257,0,137,120,0
2022-02,43,79,399,461,280,580,0
2022-02,43,285,154,467,154,467,1
2022-02,43,85,199,354,199,354,1
2022-02,43,260,336,433,336,433,1
2022-02,43,104,317,0,160,157,0
2022-02,43,39,298,201,200,299,0
2022-02,43,162,308,0,94,214,0
2022-02,43,187,262,494,256,500,0
2022-02,43,284,150,211,142,219,0
2022-02,43,88,254,474,254,474,1
2022-02,43,181,384,0,186,198,0
2022-02,43,37,154,277,154,277,1
2022-02,43,279,228,438,197,469,0
2022-02,43,148,316,486,316,486,1
2022-02,43,65,246,489,131,604,0
2022-02,43,138,334,469,246,557,0
2022-02,43,123,316,242,316,242,1
2022-02,43,238,325,0,141,184,0
2022-02,43,236,323,206,318,211,0
2022-02,43,28,281,0,87,194,0
2022-02,43,154,350,0,127,223,0
2022-02,43,27,373,0,182,191,0
2022-02,43,235,236,440,236,440,1
2022-02,43,121,245,343,218,370,0
2022-02,43,29,315,0,83,232,0
2022-02,43,205,265,334,265,334,0
2022-02,43,294,354,418,307,465,0
2022-02,43,61,165,338,97,406,0
2022-02,43,107,360,0,208,152,0
2022-02,43,19,258,420,244,434,0
2022-02,43,5,314,350,314,350,1
2022-02,43,67,356,417,349,424,0
2022-02,43,241,307,337,238,406,0
2022-02,43,246,260,0,131,129,0
2022-02,44,126,344,0,131,213,0
2022-02,44,222,387,0,154,233,0
2022-02,44,164,162,494,162,494,1
2022-02,44,299,168,247,95,320,0
2022-02,44,238,270,0,132,138,0
2022-02,44,163,283,368,221,430,0
2022-02,44,180,310,371,305,376,0
2022-02,44,183,271,340,188,423,0
2022-02,44,178,216,306,216,306,1
2022-02,44,255,350,0,211,139,0
2022-02,44,254,284,301,256,329,0
2022-02,44,218,282,347,223,406,0
2022-02,44,50,355,0,122,233,0
2022-02,44,45,175,223,175,223,1
2022-02,44,127,335,0,112,223,0
2022-02,44,4,351,458,263,546,0
2022-02,44,266,376,404,306,474,0
2022-02,44,248,351,0,212,139,0
2022-02,44,253,301,489,290,500,0
2022-02,44,228,342,0,173,169,0
2022-02,44,229,388,0,164,224,0
2022-02,44,209,390,276,327,339,0
2022-02,44,78,252,227,213,266,0
2022-02,44,85,302,0,106,196,0
2022-02,44,38,350,0,194,156,0
2022-02,44,190,369,0,124,245,0
2022-02,44,49,224,327,224,327,1
2022-02,44,88,220,378,220,378,1
2022-02,44,296,219,432,219,432,1
2022-02,44,61,196,263,196,263,1
2022-02,44,237,353,0,198,155,0
2022-02,44,123,281,357,281,357,1
2022-02,44,113,305,439,270,474,0
2022-02,44,290,362,498,260,600,0
2022-02,44,175,175,262,175,262,1
2022-02,44,288,203,324,178,349,0
2022-02,44,170,313,398,222,489,0
2022-02,44,94,161,215,97,279,0
2022-02,44,283,321,285,247,359,0
2022-02,44,202,298,0,94,204,0
2022-02,44,117,301,0,100,201,0
2022-02,44,135,280,0,123,157,0
2022-02,44,234,235,404,125,514,0
2022-02,44,125,249,336,230,355,0
2022-02,44,146,212,369,212,369,1
2022-02,44,269,227,344,219,352,0
2022-02,44,172,230,455,204,481,0
2022-02,44,89,183,464,126,521,0
2022-02,44,214,293,338,202,429,0
2022-02,44,74,178,267,178,267,1
2022-02,44,28,297,0,97,200,0
2022-02,44,71,313,269,246,336,0
2022-02,44,236,356,211,290,277,0
2022-02,44,221,263,231,263,231,1
2022-02,44,216,305,0,169,136,0
2022-02,44,8,175,278,85,368,0
2022-02,44,104,350,351,251,450,0
2022-02,44,268,393,0,107,286,0
2022-02,44,174,228,347,228,347,1
2022-02,44,57,398,0,221,177,0
2022-02,45,245,320,486,320,486,1
2022-02,45,238,196,386,196,386,1
2022-02,45,120,279,317,279,317,1
2022-02,45,110,298,0,95,203,0
2022-02,45,58,277,303,277,303,1
2022-02,45,287,198,234,141,291,0
2022-02,45,277,167,467,96,538,0
2022-02,45,247,252,242,252,242,1
2022-02,45,74,363,0,183,180,0
2022-02,45,160,389,388,332,445,0
2022-02,45,151,234,455,150,539,0
2022-02,45,251,191,322,82,431,0
2022-02,45,60,248,296,248,296,1
2022-02,45,283,325,0,195,130,0
2022-02,45,210,310,220,223,307,0
2022-02,45,30,196,256,196,256,1
2022-02,45,167,346,0,195,151,0
2022-02,45,82,312,0,91,221,0
2022-02,45,101,316,432,316,432,1
2022-02,45,280,366,437,280,523,0
2022-02,45,79,317,322,274,365,0
2022-02,45,18,229,326,229,326,1
2022-02,45,9,159,464,87,536,0
2022-02,45,69,340,202,340,202,1
2022-02,45,184,356,0,154,202,0
2022-02,45,92,203,410,203,410,1
2022-02,45,50,179,444,179,444,1
2022-02,45,225,220,482,220,482,1
2022-02,45,181,246,0,109,137,0
2022-02,45,146,366,0,91,275,0
2022-02,45,173,367,0,132,235,0
2022-02,45,232,346,483,343,486,0
2022-02,45,126,308,385,294,399,0
2022-02,45,145,243,225,243,225,1
2022-02,45,23,326,219,297,248,0
2022-02,45,65,285,272,207,350,0
2022-02,45,123,352,298,326,324,0
2022-02,45,249,272,341,272,341,1
2022-02,45,133,248,273,248,273,1
2022-02,45,127,398,0,201,197,0
2022-02,45,183,368,457,258,567,0
2022-02,45,192,208,271,208,271,1
2022-02,45,187,378,0,121,257,0
2022-02,45,282,222,490,123,589,0
2022-02,45,259,271,264,157,378,0
2022-02,45,5,391,0,127,264,0
2022-02,45,248,256,365,221,400,0
2022-02,45,236,244,349,244,349,1
2022-02,45,80,313,0,92,221,0
2022-02,45,289,190,251,190,251,1
2022-02,45,53,225,272,170,327,0
2022-02,45,93,392,0,266,126,0
2022-02,45,149,217,403,143,477,0
2022-02,45,144,379,0,202,177,0
2022-02,45,213,397,0,146,251,0
2022-02,45,99,191,354,191,354,1
2022-02,45,70,232,396,144,484,0
2022-02,45,136,243,396,243,396,1
2022-02,45,10,335,0,119,216,0
2022-02,45,275,377,377,278,476,0
2022-02,46,54,369,0,223,146,0
2022-02,46,207,302,0,126,176,0
2022-02,46,170,187,267,187,267,1
2022-02,46,147,299,315,254,360,0
2022-02,46,174,277,393,197,473,0
2022-02,46,142,334,0,142,192,0
2022-02,46,2,183,310,131,362,0
2022-02,46,282,298,0,178,120,0
2022-02,46,249,249,435,249,435,1
2022-02,46,172,354,0,233,121,0
2022-02,46,150,383,0,114,269,0
2022-02,46,265,344,0,130,214,0
2022-02,46,37,349,312,238,423,0
2022-02,46,51,307,0,88,219,0
2022-02,46,285,373,0,147,226,0
2022-02,46,140,321,330,252,399,0
2022-02,46,121,270,0,93,177,0
2022-02,46,250,342,300,275,367,0
2022-02,46,47,169,278,169,278,1
2022-02,46,274,152,360,152,360,1
2022-02,46,87,377,0,124,253,0
2022-02,46,276,182,340,182,340,1
2022-02,46,56,238,383,195,426,0
2022-02,46,159,329,305,246,388,0
2022-02,46,258,289,0,121,168,0
2022-02,46,65,300,481,300,481,1
2022-02,46,212,368,0,210,158,0
2022-02,46,123,307,0,154,153,0
2022-02,46,271,352,360,332,380,0
2022-02,46,217,285,499,264,520,0
2022-02,46,157,202,353,202,353,1
2022-02,46,185,207,241,117,331,0
2022-02,46,64,159,315,92,382,0
2022-02,46,226,236,397,231,402,0
2022-02,46,206,247,261,247,261,1
2022-02,46,82,301,230,301,230,1
2022-02,46,35,240,418,239,419,0
2022-02,46,129,328,0,144,184,0
2022-02,46,29,221,203,221,203,1
2022-02,46,39,222,383,222,383,1
2022-02,46,256,235,437,235,437,1
2022-02,46,7,218,317,152,383,0
2022-02,46,126,358,0,208,150,0
2022-02,46,78,382,0,81,301,0
2022-02,46,240,242,384,205,421,0
2022-02,46,127,238,206,133,311,0
2022-02,46,155,316,0,168,148,0
2022-02,46,237,386,437,292,531,0
2022-02,46,171,174,312,125,361,0
2022-02,46,257,309,0,154,155,0
2022-02,46,221,210,491,210,491,1
2022-02,46,52,212,284,212,284,1
2022-02,46,71,217,448,140,525,0
2022-02,46,89,184,311,184,311,1
2022-02,46,248,168,396,168,396,1
2022-02,46,85,222,496,203,515,0
2022-02,46,46,281,235,259,257,0
2022-02,46,198,204,247,154,297,0
2022-02,46,113,266,421,266,421,1
2022-02,46,232,310,218,258,270,0
2022-02,47,211,270,484,222,532,0
2022-02,47,32,346,0,221,125,0
2022-02,47,234,324,426,210,540,0
2022-02,47,76,265,0,99,166,0
2022-02,47,25,285,212,271,226,0
2022-02,47,46,211,404,211,404,1
2022-02,47,295,250,0,130,120,0
2022-02,47,298,295,0,133,162,0
2022-02,47,114,391,0,248,143,0
2022-02,47,165,289,0,109,180,0
2022-02,47,158,234,258,193,299,0
2022-02,47,113,325,0,91,234,0
2022-02,47,265,193,428,81,540,0
2022-02,47,15,324,261,292,293,0
2022-02,47,299,221,310,221,310,1
2022-02,47,291,322,480,293,509,0
2022-02,47,257,270,212,185,297,0
2022-02,47,107,166,421,131,456,0
2022-02,47,267,187,436,187,436,1
2022-02,47,62,359,350,288,421,0
2022-02,47,256,304,0,110,194,0
2022-02,47,5,230,206,196,240,0
2022-02,47,57,397,0,109,288,0
2022-02,47,1,312,249,243,318,0
2022-02,47,11,293,455,193,555,0
2022-02,47,206,156,351,88,419,0
2022-02,47,61,215,304,215,304,1
2022-02,47,59,165,396,91,470,0
2022-02,47,287,304,270,304,270,1
2022-02,47,215,276,459,214,521,0
2022-02,47,31,267,239,248,258,0
2022-02,47,88,152,251,143,260,0
2022-02,47,272,262,434,262,434,1
2022-02,47,180,300,476,188,588,0
2022-02,47,64,239,296,208,327,0
2022-02,47,143,379,0,171,208,0
2022-02,47,127,216,344,216,344,1
2022-02,47,89,255,368,255,368,1
2022-02,47,258,150,353,106,397,0
2022-02,47,70,328,288,322,294,0
2022-02,47,22,171,412,171,412,1
2022-02,47,100,383,0,165,218,0
2022-02,47,185,344,0,120,224,0
2022-02,47,147,180,284,180,284,1
2022-02,47,297,329,225,221,333,0
2022-02,47,18,383,491,338,536,0
2022-02,47,247,242,337,157,422,0
2022-02,47,142,248,354,187,415,0
2022-02,47,210,264,244,183,325,0
2022-02,47,282,173,385,97,461,0
2022-02,47,6,363,360,280,443,0
2022-02,47,35,204,444,88,560,0
2022-02,47,216,305,337,305,337,1
2022-02,47,73,395,295,279,411,0
2022-02,47,75,366,0,105,261,0
2022-02,47,213,291,338,291,338,1
2022-02,47,67,214,261,154,321,0
2022-02,47,273,179,399,177,401,0
2022-02,47,85,334,331,307,358,0
2022-02,47,69,256,0,84,172,0
2022-02,48,259,284,0,86,198,0
2022-02,48,26,171,350,171,350,1
2022-02,48,136,255,0,119,136,0
2022-02,48,142,364,448,273,539,0
2022-02,48,251,226,228,172,282,0
2022-02,48,260,264,217,264,217,1
2022-02,48,109,368,0,94,274,0
2022-02,48,282,302,394,199,497,0
2022-02,48,216,235,326,223,338,0
2022-02,48,9,348,0,173,175,0
2022-02,48,43,215,425,215,425,1
2022-02,48,234,186,212,186,212,1
2022-02,48,71,184,375,184,375,1
2022-02,48,231,354,0,127,227,0
2022-02,48,30,381,0,256,125,0
2022-02,48,127,181,358,181,358,1
2022-02,48,65,180,406,180,406,1
2022-02,48,213,298,330,201,427,0
2022-02,48,96,283,281,223,341,0
2022-02,48,292,284,427,181,530,0
2022-02,48,286,154,371,154,371,1
2022-02,48,220,333,0,84,249,0
2022-02,48,101,183,488,183,488,1
2022-02,48,72,360,0,130,230,0
2022-02,48,190,350,0,180,170,0
2022-02,48,148,157,280,157,280,1
2022-02,48,16,292,342,241,393,0
2022-02,48,21,364,0,204,160,0
2022-02,48,262,266,0,98,168,0
2022-02,48,269,292,237,292,237,1
2022-02,48,11,376,0,133,243,0
2022-02,48,288,170,323,170,323,1
2022-02,48,172,239,464,239,464,1
2022-02,48,56,396,0,231,165,0
2022-02,48,153,247,256,247,256,1
2022-02,48,149,345,0,149,196,0
2022-02,48,131,306,0,138,168,0
2022-02,48,62,323,0,166,157,0
2022-02,48,285,379,307,345,341,0
2022-02,48,78,326,0,96,230,0
2022-02,48,232,383,0,129,254,0
2022-02,48,267,162,425,162,425,1
2022-02,48,32,222,330,222,330,1
2022-02,48,242,262,295,253,304,0
2022-02,48,39,314,301,241,374,0
2022-02,48,191,275,428,221,482,0
2022-02,48,205,160,472,141,491,0
2022-02,48,199,323,0,203,120,0
2022-02,48,123,207,281,207,281,1
2022-02,48,233,230,346,230,346,1
2022-02,48,77,389,0,95,294,0
2022-02,48,90,268,424,268,424,1
2022-02,48,181,157,278,157,278,1
2022-02,48,279,330,0,138,192,0
2022-02,48,125,340,0,133,207,0
2022-02,48,63,216,225,216,225,1
2022-02,48,84,231,278,231,278,1
2022-02,48,246,205,441,205,441,1
2022-02,48,6,309,477,307,479,0
2022-02,48,122,220,400,192,428,0
2022-02,49,102,317,0,119,198,0
2022-02,49,137,204,329,204,329,1
2022-02,49,186,286,234,286,234,1
2022-02,49,187,293,0,130,163,0
2022-02,49,253,212,288,212,288,1
2022-02,49,126,393,0,119,274,0
2022-02,49,30,347,0,133,214,0
2022-02,49,34,163,424,163,424,1
2022-02,49,174,280,461,171,570,0
2022-02,49,254,342,499,312,529,0
2022-02,49,149,229,456,199,486,0
2022-02,49,207,238,0,92,146,0
2022-02,49,72,286,485,198,573,0
2022-02,49,221,173,261,173,261,1
2022-02,49,40,374,493,265,602,0
2022-02,49,267,277,0,94,183,0
2022-02,49,227,380,0,249,131,0
2022-02,49,261,224,0,102,122,0
2022-02,49,119,246,405,246,405,1
2022-02,49,262,245,0,107,138,0
2022-02,49,288,263,232,263,232,1
2022-02,49,277,152,290,152,290,1
2022-02,49,270,347,0,130,217,0
2022-02,49,236,342,479,298,523,0
2022-02,49,89,220,377,220,377,1
2022-02,49,158,253,348,253,348,1
2022-02,49,155,354,314,259,409,0
2022-02,49,153,368,240,282,326,0
2022-02,49,56,233,234,233,234,1
2022-02,49,84,381,0,174,207,0
2022-02,49,93,316,410,316,410,1
2022-02,49,232,397,0,277,120,0
2022-02,49,134,206,324,206,324,1
2022-02,49,82,210,326,104,432,0
2022-02,49,278,344,474,300,518,0
2022-02,49,275,378,0,83,295,0
2022-02,49,164,150,332,150,332,1
2022-02,49,238,382,0,81,301,0
2022-02,49,269,155,466,83,538,0
2022-02,49,29,397,459,298,558,0
2022-02,49,146,311,282,202,391,0
2022-02,49,242,224,256,224,256,1
2022-02,49,85,388,0,143,245,0
2022-02,49,2,198,284,151,331,0
2022-02,49,71,208,365,208,365,1
2022-02,49,26,340,313,309,344,0
2022-02,49,88,219,0,89,130,0
2022-02,49,297,261,422,174,509,0
2022-02,49,96,367,202,341,228,0
2022-02,49,161,204,258,204,258,1
2022-02,49,121,244,283,244,283,1
2022-02,49,100,187,427,187,427,1
2022-02,49,208,373,412,301,484,0
2022-02,49,189,173,372,132,413,0
2022-02,49,167,366,0,98,268,0
2022-02,49,103,172,332,172,332,1
2022-02,49,257,282,0,120,162,0
2022-02,49,212,274,0,111,163,0
2022-02,49,143,246,397,154,489,0
2022-02,49,201,349,0,97,252,0
2022-02,50,101,190,463,190,463,1
2022-02,50,39,178,254,178,254,1
2022-02,50,159,208,485,208,485,1
2022-02,50,251,357,0,100,257,0
2022-02,50,296,371,0,208,163,0
2022-02,50,176,213,326,213,326,1
2022-02,50,3,390,0,120,270,0
2022-02,50,168,171,221,111,281,0
2022-02,50,156,356,0,199,157,0
2022-02,50,196,389,0,243,146,0
2022-02,50,295,275,0,135,140,0
2022-02,50,38,332,438,314,456,0
2022-02,50,212,306,432,212,526,0
2022-02,50,54,379,0,203,176,0
2022-02,50,22,390,0,138,252,0
2022-02,50,297,358,338,286,410,0
2022-02,50,224,282,200,209,273,0
2022-02,50,174,215,440,215,440,1
2022-02,50,276,250,0,112,138,0
2022-02,50,231,340,361,340,361,1
2022-02,50,158,247,241,247,241,1
2022-02,50,230,152,290,152,290,1
2022-02,50,106,257,274,257,274,1
2022-02,50,115,151,340,151,340,1
2022-02,50,75,217,254,148,323,0
2022-02,50,77,381,288,329,340,0
2022-02,50,290,213,359,171,401,0
2022-02,50,114,385,0,216,169,0
2022-02,50,163,384,208,313,279,0
2022-02,50,194,350,0,97,253,0
2022-02,50,273,166,464,166,464,1
2022-02,50,193,254,420,254,420,1
2022-02,50,217,264,354,264,354,1
2022-02,50,62,245,447,126,566,0
2022-02,50,171,344,0,132,212,0
2022-02,50,98,345,458,328,475,0
2022-02,50,117,187,465,187,465,1
2022-02,50,107,377,0,208,169,0
2022-02,50,79,374,269,264,379,0
2022-02,50,37,373,0,143,230,0
2022-02,50,123,218,292,186,324,0
2022-02,50,242,258,404,190,472,0
2022-02,50,197,395,0,207,188,0
2022-02,50,28,208,284,208,284,1
2022-02,50,205,155,487,155,487,1
2022-02,50,257,333,431,273,491,0
2022-02,50,56,208,242,208,242,1
2022-02,50,109,261,318,244,335,0
2022-02,50,288,187,226,187,226,1
2022-02,50,271,394,0,207,187,0
2022-02,50,207,194,469,194,469,1
2022-02,50,93,167,242,167,242,1
2022-02,50,1,286,290,196,380,0
2022-02,50,45,263,0,80,183,0
2022-02,50,20,214,433,110,537,0
2022-02,50,236,174,478,174,478,1
2022-02,50,268,201,279,201,279,1
2022-02,50,50,200,287,122,365,0
2022-02,50,225,358,0,122,236,0
2022-02,50,33,170,333,170,333,1
2022-02,51,45,331,457,307,481,0
2022-02,51,268,315,414,269,460,0
2022-02,51,66,378,0,225,153,0
2022-02,51,42,151,261,151,261,1
2022-02,51,186,283,478,251,510,0
2022-02,51,239,364,0,86,278,0
2022-02,51,137,290,244,221,313,0
2022-02,51,24,345,290,325,310,0
2022-02,51,76,285,200,285,200,1
2022-02,51,265,322,253,317,258,0
2022-02,51,103,263,215,263,215,1
2022-02,51,254,339,0,117,222,0
2022-02,51,224,186,207,149,244,0
2022-02,51,95,240,287,240,287,1
2022-02,51,181,397,203,293,307,0
2022-02,51,81,318,0,92,226,0
2022-02,51,252,278,0,100,178,0
2022-02,51,117,176,486,176,486,1
2022-02,51,30,193,372,193,372,1
2022-02,51,300,390,0,195,195,0
2022-02,51,253,344,250,315,279,0
2022-02,51,217,267,351,246,372,0
2022-02,51,19,392,0,226,166,0
2022-02,51,208,346,419,252,513,0
2022-02,51,185,282,0,135,147,0
2022-02,51,148,217,446,217,446,1
2022-02,51,275,191,424,175,440,0
2022-02,51,114,378,0,156,222,0
2022-02,51,271,314,314,252,376,0
2022-02,51,136,377,365,313,429,0
2022-02,51,49,158,250,100,308,0
2022-02,51,227,323,286,260,349,0
2022-02,51,216,268,454,244,478,0
2022-02,51,132,238,421,230,429,0
2022-02,51,79,208,405,173,440,0
2022-02,51,168,234,454,166,522,0
2022-02,51,299,291,278,268,301,0
2022-02,51,75,338,0,122,216,0
2022-02,51,182,236,331,165,402,0
2022-02,51,212,293,297,185,405,0
2022-02,51,105,363,0,99,264,0
2022-02,51,250,333,0,105,228,0
2022-02,51,256,341,0,147,194,0
2022-02,51,221,229,465,229,465,1
2022-02,51,179,339,0,153,186,0
2022-02,51,285,335,496,235,596,0
2022-02,51,77,154,404,154,404,1
2022-02,51,178,335,0,181,154,0
2022-02,51,58,292,386,245,433,0
2022-02,51,195,268,459,242,485,0
2022-02,51,38,307,0,134,173,0
2022-02,51,211,277,0,153,124,0
2022-02,51,59,153,453,94,512,0
2022-02,51,144,344,208,261,291,0
2022-02,51,225,249,411,147,513,0
2022-02,51,60,153,327,134,346,0
2022-02,51,160,199,472,183,488,0
2022-02,51,270,169,386,169,386,1
2022-02,51,291,390,0,228,162,0
2022-02,51,251,328,0,199,129,0
2022-02,52,121,363,0,94,269,0
2022-02,52,227,240,229,123,346,0
2022-02,52,27,354,276,342,288,0
2022-02,52,265,178,342,152,368,0
2022-02,52,192,306,484,204,586,0
2022-02,52,44,335,436,278,493,0
2022-02,52,29,168,268,168,268,1
2022-02,52,198,162,421,91,492,0
2022-02,52,209,336,0,212,124,0
2022-02,52,116,226,440,226,440,1
2022-02,52,143,335,349,245,439,0
2022-02,52,61,363,0,187,176,0
2022-02,52,8,364,227,308,283,0
2022-02,52,219,230,0,80,150,0
2022-02,52,30,231,0,89,142,0
2022-02,52,214,368,455,254,569,0
2022-02,52,294,351,300,311,340,0
2022-02,52,236,381,0,118,263,0
2022-02,52,210,325,443,248,520,0
2022-02,52,290,396,0,136,260,0
2022-02,52,207,263,444,170,537,0
2022-02,52,137,376,0,129,247,0
2022-02,52,45,169,494,169,494,1
2022-02,52,169,170,357,170,357,1
2022-02,52,56,258,489,257,490,0
2022-02,52,73,301,0,174,127,0
2022-02,52,254,283,365,264,384,0
2022-02,52,12,195,270,103,362,0
2022-02,52,28,301,0,166,135,0
2022-02,52,17,318,210,307,221,0
2022-02,52,150,314,376,269,421,0
2022-02,52,146,276,273,253,296,0
2022-02,52,149,266,407,264,409,0
2022-02,52,178,240,0,95,145,0
2022-02,52,86,304,0,177,127,0
2022-02,52,182,319,0,183,136,0
2022-02,52,244,206,341,206,341,1
2022-02,52,13,266,395,266,395,1
2022-02,52,37,255,0,92,163,0
2022-02,52,127,152,392,152,392,1
2022-02,52,177,177,206,177,206,1
2022-02,52,57,257,479,220,516,0
2022-02,52,129,207,479,122,564,0
2022-02,52,242,168,393,168,393,1
2022-02,52,191,256,316,256,316,1
2022-02,52,69,347,313,281,379,0
2022-02,52,89,389,0,159,230,0
2022-02,52,85,344,427,334,437,0
2022-02,52,1,333,377,258,452,0
2022-02,52,174,234,219,185,268,0
2022-02,52,224,360,247,329,278,0
2022-02,52,19,369,0,111,258,0
2022-02,52,132,301,340,265,376,0
2022-02,52,105,240,428,240,428,1
2022-02,52,38,381,0,91,290,0
2022-02,52,25,253,344,238,359,0
2022-02,52,100,378,0,130,248,0
2022-02,52,166,243,241,243,241,1
2022-02,52,87,178,248,95,331,0
2022-02,52,297,229,258,229,258,1
2022-02,53,160,300,0,151,149,0
2022-02,53,34,215,292,186,321,0
2022-02,53,192,218,274,218,274,1
2022-02,53,8,235,299,235,299,1
2022-02,53,134,331,206,251,286,0
2022-02,53,81,152,438,103,487,0
2022-02,53,280,375,0,164,211,0
2022-02,53,27,191,403,191,403,1
2022-02,53,203,363,401,275,489,0
2022-02,53,100,387,0,155,232,0
2022-02,53,105,325,271,261,335,0
2022-02,53,76,244,263,150,357,0
2022-02,53,3,305,0,155,150,0
2022-02,53,229,197,228,197,228,1
2022-02,53,54,172,343,80,435,0
2022-02,53,232,269,360,203,426,0
2022-02,53,298,373,291,297,367,0
2022-02,53,299,353,431,281,503,0
2022-02,53,187,188,478,188,478,1
2022-02,53,109,343,326,333,336,0
2022-02,53,12,393,0,101,292,0
2022-02,53,188,307,0,182,125,0
2022-02,53,24,327,0,85,242,0
2022-02,53,146,348,0,181,167,0
2022-02,53,194,376,423,330,469,0
2022-02,53,227,269,444,213,500,0
2022-02,53,268,357,0,83,274,0
2022-02,53,26,257,439,184,512,0
2022-02,53,238,232,492,227,497,0
2022-02,53,58,338,0,91,247,0
2022-02,53,51,196,237,171,262,0
2022-02,53,230,186,455,118,523,0
2022-02,53,261,197,304,197,304,1
2022-02,53,143,301,0,83,218,0
2022-02,53,42,245,433,245,433,1
2022-02,53,252,298,208,248,258,0
2022-02,53,91,388,0,182,206,0
2022-02,53,173,239,0,112,127,0
2022-02,53,90,266,227,161,332,0
2022-02,53,290,168,349,168,349,1
2022-02,53,75,193,352,169,376,0
2022-02,53,33,384,0,158,226,0
2022-02,53,237,299,227,299,227,1
2022-02,53,255,174,261,100,335,0
2022-02,53,205,269,491,269,491,1
2022-02,53,128,273,0,103,170,0
2022-02,53,28,294,0,174,120,0
2022-02,53,217,360,315,265,410,0
2022-02,53,127,228,434,166,496,0
2022-02,53,30,366,0,139,227,0
2022-02,53,125,251,401,251,401,1
2022-02,53,266,281,0,87,194,0
2022-02,53,9,177,383,162,398,0
2022-02,53,74,395,0,272,123,0
2022-02,53,282,227,207,179,255,0
2022-02,53,207,341,0,190,151,0
2022-02,53,250,356,0,202,154,0
2022-02,53,80,354,0,160,194,0
2022-02,53,131,319,455,274,500,0
2022-02,53,193,292,0,136,156,0
2022-02,54,89,245,407,242,410,0
2022-02,54,183,391,322,296,417,0
2022-02,54,112,320,370,318,372,0
2022-02,54,149,172,367,172,367,1
2022-02,54,164,255,301,164,392,0
2022-02,54,69,275,214,262,227,0
2022-02,54,21,299,0,135,164,0
2022-02,54,30,313,252,277,288,0
2022-02,54,131,387,0,135,252,0
2022-02,54,166,348,0,221,127,0
2022-02,54,138,222,236,222,236,1
2022-02,54,217,155,283,155,283,1
2022-02,54,110,173,435,123,485,0
2022-02,54,120,333,443,244,532,0
2022-02,54,182,199,299,199,299,1
2022-02,54,281,385,0,153,232,0
2022-02,54,60,185,279,185,279,1
2022-02,54,146,183,421,183,421,1
2022-02,54,191,209,356,158,407,0
2022-02,54,44,198,356,198,356,0
2022-02,54,195,371,406,315,462,0
2022-02,54,91,304,233,304,233,1
2022-02,54,226,381,0,211,170,0
2022-02,54,125,399,0,178,221,0
2022-02,54,275,170,420,170,420,1
2022-02,54,129,167,302,154,315,0
2022-02,54,93,199,467,199,467,1
2022-02,54,278,344,383,242,485,0
2022-02,54,294,384,0,227,157,0
2022-02,54,147,179,264,179,264,1
2022-02,54,152,200,203,200,203,1
2022-02,54,15,371,0,94,277,0
2022-02,54,6,240,347,197,390,0
2022-02,54,2,266,475,266,475,1
2022-02,54,250,384,0,107,277,0
2022-02,54,9,327,0,178,149,0
2022-02,54,62,349,0,195,154,0
2022-02,54,132,350,0,103,247,0
2022-02,54,33,326,0,199,127,0
2022-02,54,163,249,432,249,432,1
2022-02,54,64,175,445,175,445,1
2022-02,54,272,181,319,181,319,1
2022-02,54,90,378,0,173,205,0
2022-02,54,37,250,0,82,168,0
2022-02,54,196,398,495,288,605,0
2022-02,54,238,274,332,205,401,0
2022-02,54,27,173,410,173,410,1
2022-02,54,19,150,382,120,412,0
2022-02,54,234,345,392,238,499,0
2022-02,54,58,290,0,92,198,0
2022-02,54,212,280,308,227,361,0
2022-02,54,12,265,219,265,219,1
2022-02,54,280,327,0,146,181,0
2022-02,54,285,280,344,264,360,0
2022-02,54,137,312,0,139,173,0
2022-02,54,134,204,372,204,372,1
2022-02,54,82,236,241,236,241,1
2022-02,54,213,296,0,139,157,0
2022-02,54,211,262,343,262,343,1
2022-02,54,144,204,247,204,247,1
2022-02,55,288,339,0,162,177,0
2022-02,55,78,172,322,172,322,1
2022-02,55,270,295,0,120,175,0
